"","blog.txt","news.txt","twitter.txt"
"pieces together",2,1,1
"piggy bank",2,1,1
"pilot episode",2,1,2
"pine nuts",3,2,1
"pineapple juice",1,1,1
"pink ribbons",1,1,1
"pink s",1,1,1
"pinot noir",2,4,4
"pit bull",2,3,8
"pizza hut",2,1,4
"place business",1,1,1
"place buy",2,1,2
"place can",10,3,5
"place d",2,1,2
"place far",2,1,1
"place great",3,1,1
"place heart",4,1,2
"place just",7,1,4
"place like",7,1,10
"place live",5,1,4
"place ll",2,1,3
"place look",3,2,1
"place lunch",1,1,1
"place now",6,1,3
"place people",5,3,1
"place plan",1,1,1
"place really",2,1,2
"place see",2,1,3
"place start",8,1,3
"place stay",3,1,3
"place still",1,1,1
"place will",6,1,1
"places go",1,1,1
"plain dealer",2,13,1
"plain simple",3,1,1
"plan ahead",1,1,6
"plan can",3,1,2
"plan end",1,1,2
"plan go",3,1,4
"plan involves",1,1,1
"plan s",2,3,2
"plan wedding",1,1,1
"planet one",1,1,1
"planned parenthood",2,6,3
"planning go",1,1,2
"planning process",2,1,2
"plans continue",1,1,1
"plans new",4,1,3
"plans open",1,1,1
"plans take",1,1,1
"plans work",1,1,1
"plant garden",1,1,1
"plant seeds",4,1,2
"plant species",3,1,1
"planted seed",1,1,1
"plastic bags",6,2,2
"play also",2,1,1
"play best",1,1,2
"play big",1,1,4
"play can",2,1,2
"play first",1,2,1
"play game",6,3,20
"play games",6,1,4
"play guitar",1,1,7
"play little",1,1,1
"play ll",1,1,2
"play lot",1,1,2
"play one",5,1,10
"play physical",2,1,2
"play role",5,3,4
"play s",7,2,4
"play tonight",1,1,9
"play well",2,3,2
"played game",4,1,1
"played important",2,1,1
"played long",1,1,1
"played role",2,1,1
"played well",2,4,2
"player can",3,1,1
"player s",2,1,3
"player year",4,5,4
"players get",1,1,2
"players s",1,1,1
"playing behind",1,1,2
"playing field",5,2,2
"playing football",2,1,3
"playing lot",1,1,1
"playing much",1,1,2
"playing s",1,1,2
"playing shows",1,1,1
"playing sports",1,1,2
"playing time",3,4,2
"playing two",1,1,1
"playoff game",1,1,12
"playoff tickets",1,1,2
"playoffs last",1,1,1
"pleasant surprise",4,1,2
"please come",10,1,14
"please consider",4,1,1
"please enjoy",3,1,1
"please make",9,1,8
"please turn",2,1,1
"please visit",8,1,5
"plenty room",6,1,1
"plenty time",12,1,7
"plus s",6,1,3
"pm saturday",4,1,2
"point blank",1,1,2
"point game",1,1,3
"point guard",3,9,2
"point ll",3,1,1
"point many",1,1,1
"point s",8,3,2
"point view",33,1,7
"point will",1,1,4
"pointed finger",1,1,1
"points view",1,1,1
"police called",2,2,1
"police chief",3,8,1
"police department",5,15,1
"police fire",1,4,3
"police officer",9,8,6
"police officers",14,8,3
"police report",1,1,1
"police said",9,21,2
"police said man",1,1,1
"police say",1,8,4
"police spokesman",2,5,1
"political cultural",1,1,1
"political parties",9,1,1
"political power",1,2,1
"political views",1,2,1
"pop art",3,1,1
"pop culture",9,2,3
"pop rock",2,1,1
"pop s",4,2,2
"popular belief",2,1,4
"popular imagination",2,2,1
"pork rib",1,1,1
"portland s",1,4,8
"position next",1,1,1
"position s",1,1,1
"position still",1,1,1
"positive side",1,1,2
"possible can",2,1,1
"possible make",3,1,1
"possible people",2,1,1
"possible use",1,1,1
"possible way",8,2,1
"possibly even",5,1,1
"post production",3,1,4
"post s",8,1,2
"postal service",3,1,2
"posted online",2,1,2
"potato chips",4,1,5
"potato salad",6,2,1
"potatoes onions",3,1,1
"potential get",1,1,1
"power forward",1,3,1
"power outages",2,1,2
"power plant",5,2,2
"power play",1,6,6
"power s",4,2,1
"powerful force",2,1,1
"practice just",2,1,2
"practice new",1,1,1
"practice s",3,1,3
"practice will",2,1,1
"practicing catholic",1,1,1
"prayer meeting",3,1,1
"praying family",2,1,2
"pre emptive",2,1,1
"pre sale",1,2,3
"prepared deal",1,1,1
"prepared work",1,1,1
"present new",1,1,1
"presents new",2,1,1
"president barack",3,16,3
"president barack obama",3,16,2
"president ceo",1,3,2
"president george",1,2,1
"president obama",28,9,26
"president obama s",7,2,2
"president s",8,10,15
"presidential candidate",1,3,4
"presidential candidates",4,1,2
"presidential election",6,2,2
"press conference",12,7,14
"press release",12,2,31
"pretty amazing",5,2,6
"pretty big",3,1,4
"pretty clear",2,1,3
"pretty close",6,1,5
"pretty good",42,9,85
"pretty much",124,4,42
"pretty nice",3,1,7
"pretty obvious",5,1,1
"pretty sure",45,2,115
"pretty sweet",3,1,11
"pretty well",15,2,5
"pretty wild",1,1,2
"price paid",3,1,1
"price tag",2,1,2
"price will",3,1,1
"prices will",2,1,1
"prime example",4,1,1
"prime minister",59,5,1
"prime rib",1,2,1
"prime time",2,3,8
"prince william",2,1,3
"prison system",1,1,1
"private companies",2,1,1
"private equity",2,2,1
"private insurers",1,2,1
"private property",1,2,1
"private public",3,2,1
"private sector",6,2,4
"prize winner",6,1,2
"pro bowl",1,1,4
"pro life",2,1,1
"probable cause",1,1,1
"probably best",9,1,7
"probably better",4,1,3
"probably get",6,2,13
"probably go",5,1,5
"probably going",8,2,5
"probably know",4,1,2
"probably make",2,4,5
"probably one",15,1,12
"probably right",1,1,4
"probably want",4,1,4
"probably will",6,2,5
"problem can",5,1,3
"problem let",1,1,2
"problem people",4,1,3
"problem said",1,1,1
"problem solve",1,1,2
"problem solving",3,1,3
"problems also",1,1,2
"problems will",3,1,6
"proceeds benefit",2,1,1
"proceeds going",1,1,2
"proceeds will",4,1,1
"process also",2,1,1
"process getting",4,1,1
"process just",3,1,3
"process s",2,1,1
"processed food",4,1,1
"product end",1,1,1
"product next",1,1,1
"product s",3,1,1
"product service",4,1,2
"production company",1,1,2
"products services",5,2,1
"professional personal",2,1,1
"program s",6,4,2
"program will",4,6,4
"programs give",1,1,1
"programs help",1,1,1
"project back",1,1,1
"project d",1,1,2
"project manager",2,1,1
"project now",3,1,1
"project one",2,1,3
"project s",8,2,2
"project will",5,2,1
"promise ll",7,2,9
"proposed budget",1,2,1
"prosecutor s",1,5,2
"prosecutor s office",1,4,1
"protect rights",2,1,2
"provide safe",1,1,1
"provide services",2,1,2
"provide us",2,1,2
"provided us",3,1,2
"prudential center",1,2,1
"public access",3,2,1
"public art",1,2,1
"public health",10,4,4
"public hearing",1,4,4
"public library",16,2,18
"public life",3,1,1
"public officials",2,2,1
"public policy",8,2,2
"public private",2,3,2
"public radio",3,1,1
"public relations",5,5,4
"public safety",4,5,4
"public school",13,1,2
"public schools",9,6,4
"public sector",10,1,1
"public service",4,4,2
"public services",3,2,1
"public transportation",4,2,1
"puerto rican",3,2,5
"puerto rico",5,1,9
"pulitzer prize",3,1,3
"pulled back",4,2,1
"pulling away",1,1,4
"pun intended",7,1,3
"pushing back",3,1,2
"put back",14,2,5
"put end",1,2,1
"put first",4,1,1
"put food",3,1,2
"put foot",8,2,1
"put hand",3,1,2
"put hold",3,1,1
"put lot",7,1,1
"put m",1,1,1
"put money",6,1,4
"put much",7,2,6
"put new",5,1,7
"put people",2,1,5
"put place",10,3,3
"put show",2,1,2
"put together",46,3,15
"put us",8,2,5
"put work",4,1,6
"puts mind",2,1,1
"putting pieces",1,1,1
"putting things",2,1,3
"putting together",8,1,11
"quality improvement",1,1,1
"quality life",9,1,6
"quarter results",1,2,1
"queen england",1,1,1
"queen latifah",1,1,1
"queen s",11,1,2
"question answer",5,1,7
"question mark",2,1,2
"question mind",5,1,1
"question s",4,2,11
"question ve",5,1,3
"question whether",11,7,2
"question will",6,4,9
"questions answers",4,2,1
"questions can",3,1,3
"questions comments",4,1,1
"questions later",2,1,1
"questions surrounding",1,1,1
"questions whether",1,1,1
"quick easy",7,1,3
"quick fix",1,1,1
"quick lunch",1,1,1
"quinn s",2,2,1
"quite bit",35,1,8
"quite far",1,1,1
"quite right",4,1,2
"quite time",14,1,2
"quite well",9,1,2
"race car",1,1,2
"race one",1,2,1
"race s",1,1,2
"racing s",2,1,1
"radiation exposure",1,1,1
"radio show",10,2,25
"radio station",7,1,19
"radio stations",6,1,7
"raffle prizes",1,1,2
"raffle tickets",1,1,1
"raiders lost",1,1,1
"rain wind",2,1,2
"rainy windy",3,1,1
"raise awareness",11,1,3
"raise money",8,1,4
"raise rates",1,2,1
"raise taxes",2,3,1
"raises question",2,3,1
"raises questions",3,1,1
"raising funds",1,1,1
"raising money",3,2,2
"raising taxes",1,1,2
"range topics",2,1,1
"rapidly approaching",2,1,1
"ray charles",6,1,5
"ray dvd",2,1,2
"ray machine",1,1,1
"rbi single",1,2,1
"re able",1,1,5
"re almost",3,1,8
"re already",9,1,14
"re also",13,3,5
"re always",7,1,21
"re asking",2,2,3
"re basically",3,1,2
"re behind",1,1,2
"re better",3,1,1
"re building",2,1,5
"re coming",4,1,6
"re concerned",3,1,1
"re crazy",1,1,10
"re dead",3,1,4
"re definitely",5,2,2
"re different",1,1,3
"re done",8,4,10
"re election",3,8,5
"re ever",2,1,3
"re excited",2,2,39
"re expecting",3,1,4
"re far",1,1,1
"re feeling",3,2,11
"re finally",1,1,5
"re fine",2,1,3
"re first",1,2,4
"re getting",17,3,33
"re give",1,1,1
"re going",90,41,115
"re going get",5,4,4
"re going give",4,1,2
"re going make",1,3,3
"re going see",1,1,2
"re good",20,4,30
"re happy",5,1,25
"re headed",2,1,4
"re hoping",10,3,3
"re important",1,1,2
"re just",31,7,57
"re like",10,3,17
"re likely",5,1,3
"re living",7,1,3
"re long",2,1,2
"re longer",2,1,1
"re looking",28,4,38
"re lucky",9,1,7
"re making",5,2,20
"re much",3,1,2
"re near",2,2,3
"re now",4,2,11
"re one",10,2,23
"re ones",4,1,5
"re place",1,1,1
"re pretty",12,1,11
"re probably",10,3,9
"re process",2,1,1
"re proud",1,1,8
"re providing",1,1,1
"re ready",8,2,15
"re really",19,1,21
"re s",2,1,4
"re saying",8,2,14
"re setting",1,1,4
"re sick",6,1,6
"re sitting",5,1,1
"re standing",2,1,3
"re starting",5,2,5
"re still",33,4,50
"re still young",1,1,1
"re strong",1,1,1
"re subject",5,1,1
"re supposed",17,3,14
"re sure",9,1,4
"re taking",6,3,15
"re talking",22,3,28
"re telling",6,1,3
"re thinking",9,2,9
"re tired",2,1,8
"re trying",15,3,13
"re used",6,1,4
"re using",7,1,5
"re watching",4,2,11
"re well",3,1,20
"re willing",5,1,4
"re working",4,1,30
"re worried",1,2,3
"re worth",5,2,8
"re wrapping",1,1,1
"re wrong",4,1,13
"re young",2,2,4
"reach full",1,1,2
"reach full potential",1,1,1
"reach goal",3,1,3
"reach point",1,1,1
"read blog",15,1,6
"read books",21,1,6
"read comments",2,1,4
"read good",1,1,2
"read list",4,1,5
"read one",10,1,5
"read story",6,1,3
"readily available",4,2,1
"reading book",18,1,8
"reading comprehension",1,1,1
"reading now",1,1,9
"reading right",4,1,2
"reading writing",9,1,2
"reads like",2,1,2
"ready assist",1,1,1
"ready call",1,1,2
"ready go",19,3,50
"ready just",1,1,3
"ready next",1,1,4
"ready play",2,2,5
"ready s",1,2,4
"ready take",6,1,5
"ready willing",4,1,1
"real america",1,1,1
"real deal",3,4,9
"real estate",31,14,37
"real excited",1,1,1
"real good",4,2,10
"real interesting",1,1,1
"real life",60,6,32
"real madrid",3,1,4
"real name",11,3,6
"real people",10,1,8
"real s",2,1,3
"real thing",8,2,5
"real treat",3,1,1
"real value",3,1,1
"real world",36,2,24
"reality show",3,4,12
"reality shows",2,1,4
"reality tv",4,4,3
"realize much",4,1,5
"realized d",1,2,2
"really awesome",3,1,4
"really bad",26,1,26
"really big",12,1,6
"really bothers",1,1,2
"really cool",17,2,20
"really enjoyed",25,1,19
"really excited",16,1,23
"really exciting",7,1,3
"really feel",18,2,7
"really get",21,2,14
"really give",3,2,7
"really going",13,1,15
"really good",72,5,77
"really great",23,2,28
"really happened",8,2,2
"really hard",28,1,17
"really hard get",1,1,1
"really heart",1,1,1
"really helped",3,1,4
"really hope",16,1,29
"really hoping",4,1,6
"really hot",5,1,8
"really issue",1,1,1
"really just",24,1,29
"really just want",2,1,2
"really know",36,1,21
"really knows",3,1,1
"really like",55,2,68
"really liked",14,1,13
"really look",12,2,7
"really lot",3,1,1
"really love",24,1,26
"really m",6,1,3
"really made",7,1,3
"really make",9,1,10
"really matters",3,1,2
"really means",3,1,3
"really miss",6,1,11
"really need",40,3,70
"really needed",10,1,2
"really nice",28,1,18
"really people",2,1,1
"really quite",12,1,3
"really rather",1,1,1
"really re",4,1,6
"really really",35,2,36
"really really good",2,1,1
"really sad",5,1,5
"really see",6,1,2
"really serious",2,1,3
"really special",2,2,1
"really starting",4,1,6
"really strong",1,1,3
"really struggling",3,1,1
"really think",22,2,18
"really understand",8,2,1
"really want",52,1,96
"really weird",1,1,1
"really well",25,3,14
"rear window",1,1,1
"reason get",3,1,4
"reason m",6,2,5
"reason one",1,1,1
"reason right",2,1,2
"reason said",1,1,1
"reason think",4,1,2
"reason ve",5,1,1
"rebecca s",1,1,3
"received copy",3,1,1
"received oscar",1,1,1
"received word",1,1,1
"recent data",1,1,1
"recent one",1,1,1
"recent visit",1,1,1
"recent years",16,14,1
"recently asked",2,3,1
"recently released",3,2,1
"recently told",1,1,2
"recognize many",1,1,1
"record breaking",1,1,1
"record label",3,1,3
"recorded last",1,1,1
"recording artists",3,1,1
"recording studio",2,2,6
"recycled materials",1,2,1
"red bulls",1,2,1
"red carpet",3,4,13
"red cross",6,2,6
"red dress",2,1,6
"red flag",2,1,4
"red flags",4,2,2
"red hair",1,1,3
"red hot",3,2,5
"red hot chili",1,1,2
"red onion",3,1,1
"red sox",4,4,28
"red white",8,2,5
"red white blue",1,1,3
"red wine",9,4,12
"red wines",4,2,1
"reduce number",1,1,1
"reduce risk",3,3,1
"reduce stress",1,1,1
"reese s",1,1,2
"reform law",2,1,1
"registered vote",1,1,2
"regular basis",16,1,3
"regular season",3,18,14
"relatively new",2,1,1
"release first",1,1,3
"release party",2,1,14
"released first",3,1,1
"released today",3,3,5
"religious beliefs",4,1,1
"religious freedom",1,4,2
"remain silent",2,1,2
"remains one",4,1,1
"remember always",7,1,2
"remember correctly",2,1,1
"remember last",4,2,5
"remember last time",2,1,4
"remember little",4,1,3
"remember ll",2,1,2
"remember much",5,1,2
"remember one",8,1,1
"remember re",2,1,3
"remember seeing",3,1,4
"remind us",4,1,3
"reminded us",1,2,2
"reminding us",3,1,1
"renewable energy",5,2,1
"rental car",1,1,3
"repeatedly asked",1,1,1
"report card",3,1,4
"reproductive rights",1,1,1
"republican controlled",1,2,1
"republican party",5,4,2
"request special",2,1,1
"rescue group",1,1,1
"rescue mission",2,1,1
"research area",1,1,1
"research center",1,2,1
"research institute",3,4,1
"resource center",4,2,1
"responds s",1,1,1
"response people",1,1,1
"response s",3,1,1
"rest day",14,2,15
"rest family",5,1,2
"rest life",15,2,17
"rest lives",2,1,1
"rest peace",5,1,16
"rest series",1,1,2
"rest time",5,1,2
"rest us",9,2,11
"rest will",5,1,2
"rest world",12,1,9
"restaurant s",2,1,1
"restaurants around",1,1,1
"results show",1,1,1
"return home",6,1,4
"return s",1,1,1
"return us",2,1,1
"returns home",3,1,1
"rhode island",7,3,5
"richard s",4,1,1
"richmond va",1,3,4
"rick santorum",2,2,12
"ride bike",2,1,9
"riding bike",6,1,6
"riding car",3,1,1
"right always",2,1,1
"right ankle",1,1,1
"right away",27,2,10
"right back",19,1,31
"right behind",5,3,6
"right even",1,1,2
"right field",1,2,3
"right follow",1,1,1
"right go",3,1,5
"right hand",36,1,8
"right handed",1,1,2
"right home",2,1,1
"right left",10,2,7
"right middle",6,1,2
"right new",2,1,2
"right now",247,24,794
"right now m",17,1,15
"right now re",2,1,4
"right now time",1,1,1
"right one",6,1,11
"right person",3,1,4
"right play",2,1,2
"right ready",1,1,2
"right reason",2,1,1
"right s",12,2,13
"right said",2,1,2
"right side",30,2,6
"right thing",23,8,14
"right things",2,1,5
"right time",16,2,6
"right top",6,1,1
"right track",7,2,2
"right try",1,1,2
"right way",11,4,8
"right wing",10,3,1
"right work",3,1,2
"rights gay",1,1,1
"ring s",2,1,1
"rise fall",4,1,1
"risk factor",2,1,1
"risk heart",7,2,1
"risk heart disease",5,1,1
"risk sounding",2,1,1
"ritz carlton",1,1,1
"road bike",7,1,4
"road trip",7,3,18
"road ve",2,1,1
"roast beef",2,1,4
"roast chicken",3,3,2
"robinson s",2,2,1
"rock band",6,2,5
"rock music",3,1,2
"rock n",9,1,19
"rock n roll",9,1,18
"rock pop",2,1,1
"rock roll",8,2,13
"rock songs",6,1,1
"rock star",6,1,5
"rode bike",1,1,1
"rodriguez s",1,1,1
"roger goodell",1,1,3
"role film",1,1,1
"role models",3,1,6
"role play",1,1,1
"roll back",2,1,1
"roller coaster",8,1,6
"roller skating",1,1,1
"rolling stone",4,1,3
"rolling stones",2,1,5
"roman catholic",10,1,1
"romney campaign",5,1,2
"romney s",6,7,15
"ron paul",9,3,21
"ronald reagan",5,2,2
"room air",2,1,1
"room also",5,1,1
"room another",3,1,1
"room can",7,2,3
"room full",4,1,9
"room one",9,2,2
"room s",8,2,7
"room table",10,1,1
"room time",5,1,2
"root beer",7,1,6
"rose bowl",2,5,4
"rose chicago",1,1,1
"rose garden",4,3,7
"rose s",6,1,3
"ross said",1,1,1
"rotary club",1,3,1
"round clock",2,1,1
"round pick",4,4,8
"round playoffs",2,1,6
"round series",1,1,1
"round trip",7,2,2
"route 66",1,1,3
"royal wedding",3,1,1
"run around",9,2,4
"run away",24,2,17
"run home",1,2,2
"run money",1,1,3
"run morning",2,1,3
"run office",1,2,3
"run outside",3,1,1
"run risk",2,1,2
"run s",3,1,3
"run time",2,1,6
"run two",3,1,2
"run walk",3,1,2
"run wild",1,1,1
"running around",17,2,10
"running away",5,1,5
"running back",10,6,6
"running game",1,1,2
"running mate",2,2,1
"running mayor",1,3,1
"runs scored",1,2,1
"rural areas",3,1,3
"rush hour",4,1,9
"rush limbaugh",2,1,4
"russell brand",2,1,2
"russia china",1,1,1
"ryan gosling",1,1,6
"ryan reynolds",2,1,4
"ryan s",3,2,5
"s ù",9,2,4
"s 10",4,1,2
"s 10th",1,1,2
"s 11",2,4,3
"s 12",1,2,3
"s 18",1,1,6
"s 1st",4,1,11
"s 20",3,4,3
"s 2008",1,4,1
"s 2011",3,3,3
"s 28",1,2,1
"s 50",2,3,4
"s 60",2,1,1
"s ability",10,5,1
"s able",1,2,2
"s account",4,2,4
"s acting",3,1,2
"s action",8,3,3
"s actions",5,2,2
"s actually",30,1,30
"s adventures",2,1,1
"s advice",7,2,6
"s advocate",1,1,1
"s air",1,2,3
"s ale",3,1,1
"s alleged",4,1,3
"s almost",24,6,33
"s almost like",4,2,2
"s already",21,5,15
"s also",60,12,17
"s always",62,3,53
"s always good",2,1,7
"s amazing",23,6,57
"s america",4,1,2
"s american",4,3,1
"s anatomy",1,2,3
"s annual",5,3,5
