"","blog.txt","news.txt","twitter.txt"
"power forward",1,3,1
"power outages",3,1,5
"power plant",7,2,2
"power play",4,6,10
"power pop",2,2,1
"power s",5,2,2
"powerful force",4,1,1
"practice just",2,1,3
"practice new",1,1,2
"practice s",3,1,3
"practice ve",1,1,1
"practice will",4,1,1
"practicing catholic",1,1,1
"pray one",3,1,1
"prayer meeting",3,1,2
"praying family",3,1,2
"pre emptive",2,1,1
"pre sale",1,2,6
"prepared deal",1,1,1
"prepared go",1,1,1
"prepared take",2,1,1
"prepared work",2,1,1
"preparing dinner",1,1,1
"prescription drug",1,3,3
"prescription drugs",3,1,1
"present new",1,1,3
"presents new",2,1,1
"president barack",3,16,5
"president barack obama",3,16,3
"president bush",5,1,1
"president ceo",4,3,2
"president george",2,2,1
"president obama",41,9,45
"president obama s",9,2,6
"president s",17,11,28
"president s day",1,1,11
"president will",1,2,1
"presidential candidate",2,3,6
"presidential candidates",4,1,3
"presidential election",7,2,4
"presidential elections",6,1,1
"presidential primary",1,1,3
"press conference",17,7,27
"press release",15,2,55
"pretty amazing",8,2,23
"pretty big",6,1,11
"pretty clear",5,1,5
"pretty close",11,1,11
"pretty confident",3,2,1
"pretty good",77,9,167
"pretty high",1,1,5
"pretty impressive",4,1,1
"pretty much",201,4,103
"pretty nice",7,1,12
"pretty obvious",9,1,3
"pretty smart",1,2,3
"pretty sure",78,2,202
"pretty sweet",5,1,23
"pretty well",34,2,12
"pretty wild",1,1,3
"pretty young",1,1,1
"previous record",1,1,1
"previous week",4,1,1
"price gas",1,1,1
"price paid",4,1,1
"price range",1,1,2
"price tag",16,1,3
"price will",5,1,1
"prices low",1,1,1
"prices will",3,1,3
"priest s",1,1,1
"prime example",5,1,2
"prime minister",87,5,2
"prime rib",1,2,2
"prime time",3,3,14
"prince william",3,1,7
"prince william kate",1,1,1
"print shop",1,1,2
"prison system",1,1,1
"private companies",3,1,2
"private equity",4,2,1
"private insurers",1,2,1
"private practice",1,2,6
"private property",2,2,2
"private public",4,2,2
"private schools",2,1,1
"private sector",11,2,8
"prize winner",7,1,5
"pro bowl",1,1,8
"pro life",5,1,1
"pro wrestling",1,1,3
"probable cause",3,1,1
"probably best",21,1,16
"probably better",5,1,7
"probably get",8,2,27
"probably go",10,1,9
"probably going",12,2,16
"probably know",10,1,4
"probably least",2,2,3
"probably make",3,4,9
"probably many",1,1,1
"probably one",23,1,16
"probably right",3,1,9
"probably sleep",1,1,2
"probably took",1,1,1
"probably two",2,1,1
"probably want",4,1,7
"probably will",7,3,10
"probably worth",2,1,1
"problem can",5,1,7
"problem let",1,1,3
"problem like",1,1,2
"problem people",6,1,5
"problem said",1,1,1
"problem solve",1,1,3
"problem solving",8,1,3
"problem thought",2,1,1
"problems also",1,1,2
"problems everyone",1,1,1
"problems first",2,1,1
"problems will",4,1,9
"proceeds benefit",2,1,3
"proceeds going",1,1,3
"proceeds will",5,1,2
"process also",4,1,1
"process getting",8,1,2
"process just",5,1,4
"process s",5,1,2
"process way",1,1,1
"processed food",4,1,1
"product can",1,1,2
"product end",1,1,1
"product next",1,1,1
"product s",4,1,3
"product service",5,1,2
"production company",1,1,3
"production new",2,1,1
"production team",1,1,2
"products can",3,1,3
"products including",1,1,1
"products like",1,2,2
"products services",9,2,4
"products sold",2,1,1
"professional personal",2,1,2
"profile will",1,1,1
"profit organizations",1,1,1
"program called",4,1,1
"program fall",1,1,1
"program last",1,1,1
"program s",7,4,3
"program started",1,1,1
"program today",1,1,4
"program will",7,6,5
"programs give",1,1,3
"programs help",1,1,1
"programs like",1,1,3
"project back",1,1,1
"project comes",1,1,1
"project d",3,1,3
"project get",1,1,2
"project like",7,1,1
"project list",1,1,1
"project manager",3,1,2
"project now",3,1,1
"project one",3,1,5
"project s",13,2,5
"project way",1,1,1
"project will",11,2,3
"promise ll",8,2,18
"promote health",2,1,1
"promote healthy",1,1,2
"property owners",1,1,2
"proposed budget",2,2,2
"prosecutor s",1,5,2
"prosecutor s office",1,4,1
"protect rights",4,1,2
"proud fact",2,1,1
"provide best",1,1,2
"provide free",1,1,3
"provide information",2,1,1
"provide safe",2,1,1
"provide services",2,1,3
"provide us",3,1,2
"provided us",5,1,2
"prudential center",2,2,2
"public access",3,2,3
"public art",1,2,6
"public education",5,2,2
"public elementary",1,1,1
"public funds",3,1,1
"public health",15,4,7
"public hearing",1,4,6
"public library",25,2,31
"public life",6,1,1
"public media",1,1,1
"public officials",2,2,1
"public policy",11,2,4
"public private",5,4,3
"public radio",3,1,2
"public record",4,2,2
"public relations",9,5,7
"public s",9,2,1
"public safety",5,6,5
"public school",16,1,10
"public school system",1,1,1
"public schools",13,6,7
"public sector",20,1,2
"public service",9,4,4
"public services",4,2,1
"public spaces",5,1,1
"public square",2,2,1
"public transportation",6,2,4
"public view",1,2,1
"publicity stunt",1,1,2
"published last",4,1,1
"published story",4,1,1
"puerto rican",4,2,12
"puerto rico",6,1,18
"pulitzer prize",4,1,6
"pull one",2,1,1
"pulled back",6,2,2
"pulling away",2,1,4
"pulp fiction",3,1,5
"pun intended",12,1,6
"punch gut",2,1,1
"pushed away",2,1,1
"pushing back",3,1,2
"put arm",6,1,1
"put aside",12,2,2
"put back",20,2,11
"put end",3,2,3
"put faith",1,1,1
"put first",8,1,4
"put food",7,1,5
"put foot",7,2,2
"put forth",5,1,1
"put hand",8,1,7
"put hold",4,1,6
"put lot",9,1,3
"put m",1,1,2
"put money",7,1,8
"put much",11,2,12
"put new",6,1,13
"put number",1,1,5
"put people",3,1,6
"put place",17,3,8
"put show",3,1,5
"put sign",2,1,2
"put together",75,3,34
"put us",11,2,11
"put work",8,1,16
"put x",1,1,1
"puts mind",2,1,2
"puts much",1,1,1
"putting pieces",1,1,1
"putting things",4,1,5
"putting together",14,1,22
"q tip",2,1,2
"quality improvement",1,1,1
"quality life",11,1,9
"quarter mile",4,1,2
"quarter results",1,2,1
"queen england",1,1,1
"queen latifah",1,1,3
"queen s",17,1,3
"quentin tarantino",3,1,1
"question answer",8,1,8
"question mark",4,1,5
"question marks",2,2,2
"question mind",5,1,2
"question much",2,1,4
"question s",6,2,14
"question ve",7,1,5
"question whether",16,7,4
"question will",7,4,15
"questions answers",5,2,1
"questions call",1,1,3
"questions can",3,1,6
"questions comments",5,1,3
"questions later",2,1,1
"questions surrounding",1,1,1
"questions whether",2,1,2
"quick easy",16,1,6
"quick fix",3,1,1
"quick lunch",2,1,1
"quick work",1,1,2
"quickest way",2,1,1
"quinn s",3,2,2
"quite annoying",1,1,1
"quite bit",57,1,13
"quite far",1,1,1
"quite interesting",7,1,5
"quite right",6,1,5
"quite surprised",1,1,1
"quite time",17,1,3
"quite well",18,1,5
"r f",1,1,1
"r&b rock",1,1,1
"race car",1,1,5
"race one",2,2,1
"race s",1,1,4
"racing s",2,1,1
"radiation exposure",1,1,1
"radio play",1,1,3
"radio show",13,2,47
"radio station",12,1,32
"radio stations",6,1,11
"raffle prizes",1,1,4
"raffle tickets",1,1,1
"raiders lost",1,1,3
"railroad tracks",2,1,1
"rain barrel",2,2,1
"rain wind",2,1,2
"rainy windy",3,1,1
"raise awareness",12,1,4
"raise funds",8,1,2
"raise money",13,1,9
"raise rates",1,2,1
"raise taxes",3,3,3
"raises question",2,3,1
"raises questions",4,1,1
"raising funds",1,1,2
"raising money",4,2,3
"raising taxes",1,1,2
"raleigh nc",1,1,4
"ramon sessions",1,1,1
"range topics",2,1,1
"ranks one",1,1,1
"rapidly approaching",2,1,1
"rarely ever",10,1,1
"rates can",3,1,1
"raw materials",3,2,1
"ray charles",7,1,7
"ray dvd",2,1,3
"ray j",1,1,6
"ray machine",1,1,2
"rbi single",1,2,7
"re able",4,1,5
"re almost",4,1,12
"re already",13,1,22
"re also",17,3,18
"re always",11,1,38
"re anywhere",1,1,1
"re asking",3,2,6
"re basically",4,1,4
"re behind",1,1,3
"re better",9,1,9
"re brink",1,1,1
"re building",2,1,7
"re buying",1,1,4
"re coming",9,1,14
"re concerned",4,1,2
"re considering",3,1,1
"re dead",7,1,9
"re dealing",3,1,2
"re definitely",9,2,7
"re different",2,1,4
"re done",14,4,21
"re election",6,8,6
"re election campaign",2,2,1
"re ever",3,1,12
"re excited",5,2,63
"re expecting",5,1,9
"re far",3,1,5
"re feeling",5,2,27
"re finally",3,1,9
"re finding",3,1,2
"re fine",2,1,7
"re fired",1,2,2
"re first",1,2,8
"re getting",23,3,59
"re give",2,1,3
"re going",146,42,224
"re going best",2,1,1
"re going get",10,4,7
"re going give",4,1,3
"re going make",2,3,5
"re going see",1,1,3
"re good",29,4,61
"re good enough",3,1,1
"re happy",8,1,47
"re hard",1,1,1
"re headed",2,1,9
"re hoping",11,3,5
"re important",1,1,3
"re just",59,7,114
"re kid",1,1,3
"re like",18,3,44
"re likely",5,1,4
"re living",8,1,8
"re long",4,1,3
"re longer",3,1,2
"re looking",42,4,94
"re lucky",13,1,23
"re made",2,1,3
"re making",9,2,35
"re market",1,1,1
"re much",3,1,7
"re near",2,2,6
"re now",6,2,19
"re one",13,2,56
"re ones",5,1,6
"re paying",3,2,6
"re paying attention",1,1,1
"re place",2,1,2
"re playing",1,3,49
"re pretty",16,1,32
"re probably",18,3,21
"re process",2,1,1
"re proud",2,1,16
"re providing",2,1,2
"re ready",15,2,26
"re really",22,1,42
"re s",2,1,11
"re saying",12,2,26
"re set",2,1,6
"re setting",1,1,4
"re shooting",1,3,4
"re sick",7,1,12
"re sitting",7,1,2
"re standing",2,1,4
"re starting",9,2,10
"re still",54,4,89
"re still young",1,1,1
"re strong",1,1,1
"re subject",7,1,1
"re supposed",23,3,26
"re sure",13,1,11
"re taking",11,3,28
"re talking",28,3,64
"re telling",8,1,7
"re thinking",14,2,19
"re tired",3,1,12
"re trying",19,3,40
"re used",7,1,6
"re using",13,1,15
"re watching",6,2,19
"re way",1,1,15
"re well",3,1,40
"re willing",7,1,8
"re wondering",12,1,4
"re working",9,1,52
"re worried",3,2,5
"re worth",9,2,15
"re wrapping",1,1,3
"re wrong",7,1,19
"re young",2,2,7
"reach full",2,1,4
"reach full potential",2,1,3
"reach goal",6,1,6
"reach point",2,1,3
"reached new",1,1,1
"reaches level",1,1,1
"read blog",25,1,11
"read books",28,1,14
"read comments",2,1,5
"read good",4,1,3
"read great",3,1,3
"read lips",1,1,1
"read list",5,1,8
"read one",16,1,8
"read seen",1,1,1
"read several",2,1,1
"read story",12,1,3
"read told",1,1,1
"read will",2,1,1
"readily available",5,2,3
"reading book",25,1,20
"reading comprehension",4,1,1
"reading notes",1,1,1
"reading now",2,1,9
"reading right",4,1,6
"reading writing",14,1,6
"reads like",4,1,3
"ready call",2,1,3
"ready celebrate",1,1,1
"ready go",39,3,108
"ready just",1,1,4
"ready new",1,1,12
"ready next",3,1,12
"ready play",2,2,7
"ready s",1,2,5
"ready take",10,1,17
"ready willing",5,1,1
"real america",1,1,1
"real deal",7,4,14
"real estate",51,15,68
"real estate agent",1,1,4
"real excited",1,1,2
"real friends",2,1,17
"real good",8,2,22
"real hit",1,1,1
"real interesting",2,1,1
"real issues",4,2,1
"real life",96,6,67
"real madrid",3,1,7
"real name",16,3,11
"real people",14,1,21
"real s",4,1,4
"real thing",11,2,12
"real time",23,1,49
"real treat",4,1,2
"real value",4,1,2
"real will",2,1,1
"real world",52,2,42
"reality show",9,4,23
"reality shows",3,1,8
"reality tv",6,4,12
"realize much",7,1,21
"realized d",2,2,2
"really awesome",6,1,13
"really bad",38,1,51
"really bad news",1,1,1
"really big",22,1,13
"really bothers",1,1,2
"really cool",33,2,48
"really enjoyed",45,1,33
"really excellent",1,1,1
"really excited",27,1,44
"really exciting",11,1,6
"really feel",30,2,19
"really get",40,2,23
"really give",5,2,15
"really going",16,1,20
"really good",122,5,152
"really great",36,2,57
"really happened",11,2,4
"really hard",49,1,48
"really hard get",2,1,2
"really heart",1,1,1
"really helped",5,1,5
"really hope",28,1,49
"really hoping",6,1,16
"really hot",6,1,16
"really impressive",1,1,1
"really incredible",1,1,1
"really issue",2,1,1
"really just",39,1,53
"really just want",2,1,4
"really know",52,1,42
"really know say",1,1,5
"really knows",5,1,3
"really like",92,2,132
"really liked",26,1,19
"really listening",2,1,1
"really look",16,2,11
"really lot",7,1,1
"really love",45,1,50
"really m",9,1,12
"really made",9,1,9
"really make",14,1,15
"really matters",9,1,8
"really means",10,1,11
"really miss",10,1,26
"really move",1,1,1
"really need",68,3,129
"really needed",12,1,5
"really nice",45,1,45
"really people",4,1,3
"really quite",15,1,5
"really rather",3,1,2
"really re",4,1,8
"really really",59,2,66
"really really good",5,1,4
"really sad",5,1,15
"really see",16,1,8
"really seems",5,1,1
"really serious",2,1,4
"really special",5,2,1
"really starting",7,1,13
"really strong",4,1,5
"really struggling",3,1,1
"really take",14,1,1
"really think",37,2,40
"really touched",2,2,1
"really true",7,1,4
"really understand",13,2,9
"really want",88,1,175
"really weird",3,1,8
"really well",38,3,35
"really whole",1,1,1
"really worried",1,1,5
"rear end",9,1,4
"rear window",1,1,1
"reason behind",5,2,2
"reason change",1,1,2
"reason enough",1,2,1
"reason get",6,1,7
"reason m",9,2,13
"reason one",2,1,1
"reason right",2,1,3
"reason said",1,1,1
"reason think",9,1,5
"reason ve",6,1,2
"reasoning behind",3,1,1
"reasons keep",1,1,1
"reasons like",1,1,2
"rebecca s",1,1,3
"recall elections",2,1,2
"received copy",6,1,2
"received oscar",2,1,1
"received text",4,1,1
"received word",3,1,1
"receiver justin",1,1,1
"receiver justin blackmon",1,1,1
"recent data",3,1,1
"recent days",6,1,1
"recent one",2,1,2
"recent visit",6,1,1
"recent years",29,14,3
"recently asked",3,3,1
"recently passed",3,1,1
"recently received",5,1,1
"recently released",10,2,1
"recently s",2,1,1
"recently saw",4,1,1
"recently told",1,1,4
"recently won",1,2,1
"recognize many",2,1,1
"record breaking",1,1,3
"record label",4,1,4
"record number",2,2,1
"record profits",1,2,1
"record shops",2,1,2
"recorded last",1,1,1
"recording artists",4,1,1
"recording studio",3,2,7
"recovery will",2,1,1
"recruit new",1,1,1
"recycled materials",2,2,1
"red bulls",3,2,5
"red cards",1,1,2
"red carpet",6,4,24
"red cross",6,2,19
"red dress",2,1,8
"red flag",3,1,6
"red flags",4,2,5
"red hair",2,1,8
"red head",4,1,1
"red hot",3,2,7
"red hot chili",1,1,2
"red onion",6,1,5
"red red",1,1,1
"red sea",2,1,1
"red sox",6,4,55
"red white",13,2,14
"red white blue",3,1,7
"red wine",17,4,18
"red wines",5,2,2
"reduce amount",1,2,2
"reduce inflammation",1,1,1
"reduce number",1,1,1
"reduce risk",3,3,2
"reduce stress",1,1,1
"reduced fat",3,1,1
"reese s",4,1,6
"reference guide",3,1,1
"reform law",2,1,1
"reform will",1,1,1
"refreshing see",2,1,1
"registered vote",1,1,2
"regular basis",22,1,6
"regular season",4,18,21
"related note",4,1,2
"relatively easy",3,1,1
"relatively new",3,1,2
"release first",3,1,3
"release party",3,1,26
"released first",5,1,2
"released single",2,1,1
"released today",4,3,6
"released week",2,1,1
"religious beliefs",8,1,2
"religious freedom",2,4,2
"religious people",6,1,1
"remain silent",3,1,4
"remains found",1,1,1
"remains one",8,1,3
"remember always",8,1,6
"remember correctly",2,1,3
"remember going",3,1,1
"remember got",1,1,4
"remember last",12,2,16
"remember last time",6,1,11
"remember little",7,1,4
"remember ll",3,1,3
"remember much",9,1,4
"remember one",15,1,4
"remember re",5,1,7
"remember seeing",7,1,5
"remind us",6,1,5
"reminded us",2,2,2
"reminding us",4,1,3
"reminds one",1,1,1
"renewable energy",4,2,4
"rental car",2,1,6
"repeatedly asked",1,1,1
"report card",3,1,6
"report results",1,1,1
"report said",6,4,1
"report will",1,2,1
"reproductive rights",2,1,1
"republican controlled",1,2,1
"republican party",6,4,6
"request granted",1,1,1
"request special",2,1,2
"rescue group",2,1,1
"rescue mission",3,1,1
"research area",1,1,1
"research center",2,2,1
"research firm",1,2,1
"research institute",4,4,2
"research publications",1,1,1
"research teaching",1,1,1
"research ve",1,1,1
"resides within",1,1,1
"resource center",4,2,1
"resources re",1,1,1
"respect s",3,1,2
"response issue",1,1,1
"response people",1,1,1
"response s",3,1,2
"rest day",21,2,28
"rest family",8,1,3
"rest life",27,2,33
"rest lives",5,1,1
"rest peace",7,1,32
"rest series",1,1,4
"rest time",12,1,2
"rest us",18,2,19
"rest will",6,1,5
"rest work",1,1,1
"rest world",17,1,14
"restaurant named",1,1,1
"restaurant s",3,1,1
"restaurants around",1,1,1
"restaurants will",1,1,2
"resting place",2,1,1
"results got",1,1,1
"results show",1,1,1
"results will",2,1,3
"retail sales",1,1,2
"retire early",1,1,1
"retirement system",1,1,1
"return big",1,1,1
"return home",7,1,4
"return s",1,1,2
"return us",2,1,1
"returned home",13,1,2
"returning favor",1,1,1
"returning home",8,2,1
"returns home",3,1,2
"reveal character",1,1,1
"rhode island",9,3,10
"rich warm",1,1,1
"richard s",4,1,1
"richmond va",2,3,5
"rick perry",1,4,17
"rick santorum",3,2,19
"rick scott",1,3,4
"ride across",1,1,1
"ride bike",2,1,13
"ride get",1,1,1
"ride height",3,1,1
"riding bike",7,1,9
"riding car",4,1,2
"right always",4,1,2
"right ankle",1,1,2
"right away",54,2,20
"right back",30,1,72
"right behind",8,3,12
"right decisions",1,1,3
"right even",3,1,3
"right field",2,2,5
"right follow",1,1,4
"right go",4,1,6
"right hand",54,1,14
"right handed",4,1,4
"right hander",1,3,1
"right home",4,1,2
"right knee",5,2,1
"right left",14,2,10
"right middle",7,1,4
"right new",2,1,4
"right now",393,24,1614
"right now like",4,1,3
"right now m",21,1,30
"right now re",3,1,8
"right now time",1,1,2
"right one",9,1,17
"right person",4,1,15
"right play",2,1,2
"right ready",1,1,2
"right reason",2,1,3
"right s",21,2,32
"right said",4,1,4
"right side",36,2,16
"right thing",29,8,32
"right things",5,1,8
"right time",29,2,22
"right timing",1,1,1
"right top",6,1,2
"right track",10,2,4
"right try",1,1,4
"right wake",1,1,1
"right way",18,4,20
"right wing",17,3,6
"right work",4,1,4
"right wrist",2,1,1
"right wrong",19,2,4
"rights activist",2,1,1
"rights activists",4,1,1
"rights gay",1,1,1
"rights movement",10,1,1
